sam_n_segments,sam_log_n_segments,sam_dominant_frac,sam_mean_segment_frac,sam_std_segment_frac,sam_size_entropy,sam_coverage_frac,sam_center_bias,sam_edge_density,sam_gradient_magnitude,sam_rms_contrast,sam_mean_compactness,sam_max_compactness,sam_mean_symmetry,image_name,image_id,image_type
27,3.332204510175204,0.31865885416666667,0.03371371045524691,0.07027688730029878,1.9930155486643084,0.7732682291666667,0.5657262418107925,0.12649739583333333,0.061238945,0.31072428381654743,0.48995648096725114,0.8113312723273175,0.2316359226289658,251.jpg,251,urban
35,3.58351893845611,0.33796616022099446,0.018550956985003947,0.05621965008375629,1.6112442327670924,0.5632294544198895,0.4957071962167191,0.2074499309392265,0.07769514,0.23207236691351482,0.6329092587372216,0.9085922293732758,0.1297616006794837,252.jpg,252,urban
36,3.6109179126442243,0.22360272988505747,0.024359235312899106,0.052885044960963974,2.177150203190609,0.8325287356321839,0.46188135787550655,0.10988505747126437,0.053015694,0.25621602753288947,0.4981539767169712,0.8005208089557129,0.18516589942004424,253.jpg,253,urban
40,3.713572066704308,0.41823893229166664,0.031378336588541667,0.07820029942868845,2.474623131858969,0.9576953125,0.48684294950980345,0.18562825520833334,0.084175155,0.25841340289962733,0.5850749489915483,0.8512622842111602,0.4622710123312799,256.jpg,256,urban
16,2.833213344056216,0.43035807291666667,0.06711954752604167,0.11975610356556261,1.7249433143447104,0.9638151041666667,0.511279591939702,0.165009765625,0.072486065,0.25265872647236143,0.4797712935917803,0.7700015735960652,0.5145574265051206,263.jpg,263,urban
50,3.9318256327243257,0.25926313449038046,0.02227690657738134,0.055111470474451564,2.710748268911233,0.8771040688473561,0.4989416430362936,0.21204174786486876,0.12898031,0.3088017799088534,0.5758242497530004,0.8122983089405102,0.5269392019416262,273.jpg,273,urban
50,3.9318256327243257,0.4552864583333333,0.02606223958333333,0.07224571546616856,2.8630410854918327,0.9053352864583334,0.41102897167517105,0.22328450520833334,0.09290757,0.30592109945034235,0.5449137535773216,0.817365847415742,0.4936529019317966,278.jpg,278,urban
27,3.332204510175204,0.2578938802083333,0.02102997202932099,0.05007654419071124,1.4585525412942733,0.44111002604166666,0.40375433386076054,0.2919108072916667,0.18369071,0.26316845775494,0.48568640328383417,0.8083628926716716,0.21270389163424386,279.jpg,279,urban
35,3.58351893845611,0.170625,0.02124925595238095,0.03884181652802462,2.179362448011976,0.5743489583333333,0.48586810562735916,0.17740234375,0.10953245,0.34804765679921007,0.5352079973728995,0.8267595193602995,0.25271577482122765,280.jpg,280,urban
43,3.784189633918261,0.3144759114583333,0.024574400436046515,0.05370327706125073,2.6804205606246847,0.8109798177083334,0.49414510794876987,0.16629231770833333,0.061840758,0.3216714136174363,0.5620708396681513,0.8363750201162993,0.43443135811437666,282.jpg,282,urban
21,3.091042453358316,0.36588216145833335,0.05506494915674603,0.10107222021292606,2.0568943743162795,0.983701171875,0.45570592040444013,0.16674479166666667,0.07257194,0.28935139387358827,0.5718386743943468,0.7809558935366774,0.24574347798605647,283.jpg,283,urban
30,3.4339872044851463,0.20704427083333332,0.028580729166666666,0.052034965055813114,2.1685838330775753,0.6911067708333334,0.4794387629844151,0.21342447916666665,0.08753866,0.28885367222047864,0.4779844144321814,0.8458253177467285,0.20266076177171208,286.jpg,286,urban
40,3.713572066704308,0.2737997658079625,0.023820989461358317,0.0498530596067028,2.508533697668262,0.8104398419203747,0.43765005663801904,0.144115925058548,0.06860286,0.23672033589364636,0.4905668266998807,0.8112472816877017,0.12930519712626617,295.jpg,295,urban
33,3.5263605246161616,0.3721091920374707,0.03321135831381733,0.08697804338452195,1.9664852041617111,0.9422753220140515,0.5108713767132844,0.13536665690866512,0.04045962,0.28191912822858756,0.5616582934537285,0.8271942754304399,0.39259584843931045,298.jpg,298,urban
46,3.8501476017100584,0.218932962529274,0.023781946848589756,0.04445095691135002,2.97305409487555,0.9387843969555035,0.5646581451510811,0.1543728044496487,0.056363083,0.25077935518854133,0.5220272721689652,0.8496048387182248,0.4048955054497842,299.jpg,299,urban
46,3.8501476017100584,0.26494072014051523,0.025256465736686693,0.05012277279219876,2.9949348301726104,0.9304815573770492,0.5255934729287703,0.08212090163934427,0.039912924,0.19937132181296657,0.5317948424764614,0.7944882662127306,0.2283034604912043,300.jpg,300,urban
39,3.6888794541139363,0.3905481557377049,0.027561944544526505,0.07319380511193928,2.245487006977996,0.914702868852459,0.49468619876581854,0.13185011709601874,0.054381635,0.21956902328969685,0.38027053569223146,0.7502084667246912,0.2331174599413076,301.jpg,301,urban
20,3.044522437723423,0.32120535714285714,0.04669496487119438,0.09279459486303392,1.6185414487310108,0.9124194964871194,0.4872775100005663,0.06669350117096019,0.02975179,0.2462307482508921,0.5802047807301955,0.8056049050825956,0.45434870562271934,302.jpg,302,urban
16,2.833213344056216,0.4954524739583333,0.0609613037109375,0.13355376840270652,1.303841523462446,0.93833984375,0.5497883909877458,0.17133138020833333,0.058681786,0.1814819518657934,0.5734062319031914,0.8652852856216247,0.503399563855199,305.jpg,305,urban
41,3.7376696182833684,0.32440354215456674,0.026897723053635688,0.05837573083238796,2.697888779086712,0.8147906908665106,0.43883516589140337,0.15590603044496487,0.073119976,0.3102059913450538,0.48906815523125335,0.8286292624951793,0.3943089830517675,307.jpg,307,urban
15,2.772588722239781,0.5048014322916666,0.08206380208333332,0.16258084253049612,1.2750434318245336,0.92546875,0.6470369892241477,0.026253255208333333,0.014475074,0.13571148715947323,0.5661883887027775,0.8012639823612636,0.4922097175943588,314.jpg,314,urban
43,3.784189633918261,0.2735514322916667,0.02374227834302325,0.052024137900773725,2.51139172006472,0.9046451822916667,0.5125081646386407,0.15322265625,0.049701992,0.25659563541039043,0.5349529864996678,0.8520006160187609,0.3516832921898296,316.jpg,316,urban
41,3.7376696182833684,0.185419921875,0.02705649771341463,0.050157992105484134,2.7792107152384027,0.74419921875,0.5950719626913343,0.199736328125,0.06760887,0.30246419369134336,0.460660346224456,0.8558201115916433,0.42748964140940604,319.jpg,319,urban
16,2.833213344056216,0.368115234375,0.07461649576822917,0.10711820935099264,2.002329549175671,0.95525390625,0.5261353336808264,0.19760416666666666,0.09708243,0.25750312351385857,0.5389418973982292,0.8324054885403351,0.17653719315315264,320.jpg,320,urban
28,3.367295829986474,0.37307942708333336,0.03792410714285714,0.07586818279999022,2.2146037478129728,0.88013671875,0.572585791374249,0.06135091145833333,0.033946462,0.2908371464696163,0.5119354964015639,0.7813861324802324,0.24102593816940857,323.jpg,323,urban
40,3.713572066704308,0.39820817025440314,0.039388071795499024,0.09216146269222428,2.7217358242279586,0.9639799412915852,0.5060870848757452,0.16265900195694716,0.07110656,0.20459452866919112,0.5677070602262895,0.8295441059808335,0.5129859833825303,330.jpg,330,urban
36,3.6109179126442243,0.20881849315068493,0.02054301886279626,0.043971458453725805,1.9404669094893259,0.5730369373776908,0.41200337762404227,0.24089713796477494,0.11594455,0.23304960867271957,0.537443024752283,0.8526866706986215,0.2772524613458261,331.jpg,331,urban
43,3.784189633918261,0.3452788649706458,0.0308828590770491,0.07574630796497311,2.724047147238596,0.8543664383561644,0.44325114890552575,0.19256665851272015,0.08186568,0.262721816596581,0.5442338626062464,0.8775571040556558,0.3538933209932645,332.jpg,332,urban
50,3.9318256327243257,0.31548228922716626,0.015291642271662765,0.05307450740409958,1.718050213772313,0.727202868852459,0.5103264941704444,0.1292447306791569,0.051291324,0.21643755125315417,0.47602389717280275,0.851788025620543,0.27419394831831667,336.jpg,336,urban
40,3.713572066704308,0.34934561965811967,0.02577515691773504,0.07269565068805682,2.060194910699172,0.7831396901709402,0.4508564058215776,0.0829193376068376,0.041333318,0.2983038903131022,0.5287657210870494,0.845341727377229,0.4574316203446858,341.jpg,341,urban
49,3.912023005428146,0.3033628512880562,0.017542297949624815,0.04381520939120075,2.4584925717087605,0.7713700234192038,0.5183887086698239,0.2477568793911007,0.10609825,0.2562393017575108,0.49095314001619245,0.8392546502475082,0.1532518334062157,344.jpg,344,urban
38,3.6635616461296463,0.20594994145199064,0.02375749183409343,0.038506898208679294,2.6205301679754283,0.7918618266978923,0.5159207065661053,0.23155737704918034,0.10156493,0.2734907524347137,0.4730564687111394,0.8507207753696935,0.21784821957924272,345.jpg,345,urban
64,4.174387269895637,0.2222226288056206,0.01022857737485363,0.029604866661731885,2.1067412087262323,0.5553717798594848,0.48090051878254925,0.1540800644028103,0.07762822,0.23891072750260767,0.5191155649058845,0.8275708133920506,0.29045469667077123,346.jpg,346,urban
37,3.6375861597263857,0.4073828125,0.02386657164977478,0.07088854203942901,1.808738069192225,0.8404036458333334,0.5018098897701412,0.09236328125,0.04609317,0.16647734653981314,0.4290854598778691,0.860438554998812,0.4339057419242474,347.jpg,347,urban
20,3.044522437723423,0.301826171875,0.05966324869791667,0.08332261918476583,2.322518363593517,0.84119140625,0.45986171044259583,0.22103841145833333,0.09861594,0.2959396435140965,0.44128378483757114,0.6900142386171615,0.3186287755155858,348.jpg,348,urban
25,3.258096538021482,0.18607096354166666,0.033739973958333336,0.05383421250892057,2.0215547786314043,0.8175651041666666,0.58997116853021,0.2629296875,0.13450831,0.2471019226300028,0.5535443716063133,0.7756402604527394,0.2945814756946436,359.jpg,359,urban
43,3.784189633918261,0.27708211358313817,0.022968945727356898,0.054536468932217405,2.436429137769567,0.8695513758782202,0.42430516687402,0.1604764344262295,0.059960116,0.21095893090996068,0.4801794303932051,0.8037330225866955,0.3625197763485411,36.jpg,36,urban
58,4.07753744390572,0.2790397135416667,0.015456571030890804,0.042598131144554345,2.4071347794535094,0.678798828125,0.45734213374056487,0.20826497395833332,0.11204404,0.19287298957730417,0.5632679791667677,0.830730653289162,0.40062245870382657,360.jpg,360,urban
47,3.871201010907891,0.299931640625,0.027611438940602844,0.06522353282654961,2.7218666422159252,0.9450065104166666,0.5811108931165923,0.09977213541666667,0.044831175,0.31586023912552946,0.5458801545791292,0.8983534868245348,0.43463453520532025,369.jpg,369,urban
18,2.9444389791664403,0.5493084016393442,0.052169732305490504,0.1374982778606964,1.135329029969553,0.9307669789227166,0.5533503551636321,0.1791203161592506,0.052217886,0.31261949007240303,0.5606973008855677,0.8566147458283199,0.33545502987348047,37.jpg,37,urban
28,3.367295829986474,0.34855794270833335,0.03414376395089285,0.06858309770547132,2.1774294691827505,0.8259700520833333,0.49890210951434155,0.20543619791666667,0.09413908,0.243108854944367,0.48965071954407796,0.8512703344085896,0.1323291233221832,371.jpg,371,urban
30,3.4339872044851463,0.23486328125,0.02311404079861111,0.049170161498288394,1.7657189200593637,0.6386686197916667,0.5638068399858897,0.23145182291666666,0.09244139,0.32191242288875466,0.5427748672472359,0.7997428735808068,0.15317377410405905,372.jpg,372,urban
26,3.295836866004329,0.3189755721830986,0.03537716684723727,0.08026345981576594,1.6978741442247556,0.8536971830985915,0.47344216655359794,0.12657900528169014,0.046417393,0.3142501147238295,0.4719634590513696,0.8617223192577925,0.4117050927216466,374.jpg,374,urban
58,4.07753744390572,0.29572599531615923,0.0195944036178632,0.047080149398364864,3.0407376545651386,0.833818793911007,0.44650736712719885,0.11311475409836065,0.05429576,0.2604477306809403,0.5542835520119596,0.8647533894674264,0.2682165984335336,378.jpg,378,urban
51,3.9512437185814275,0.2425204918032787,0.02375341530054645,0.053222888526284255,2.959759068192455,0.8796216334894613,0.5305703489525808,0.12305693793911007,0.056096237,0.2867011171933986,0.5458018893377006,0.86127822070019,0.24423653613986165,380.jpg,380,urban
44,3.8066624897703196,0.2653352864583333,0.02908883759469697,0.060246431088790756,2.8568064519415866,0.9245963541666666,0.4531549057873735,0.25078450520833334,0.094563425,0.2797489922595721,0.5058436490534522,0.8763360793601981,0.39488714475627873,386.jpg,386,urban
29,3.4011973816621555,0.5140397135416667,0.02491985452586207,0.09271423159650169,1.2755260488233384,0.565546875,0.4496084541965025,0.17343424479166666,0.074898,0.26359235120415864,0.5733224518758534,0.884668403243998,0.367528816079776,390.jpg,390,urban
23,3.1780538303479458,0.196826171875,0.028651777626811595,0.050963221365015,1.6831114170948764,0.6013899739583334,0.5975886899532785,0.3022591145833333,0.15644832,0.2562408786616916,0.4900261138625355,0.7857441595603234,0.1016635640373655,395.jpg,395,urban
49,3.912023005428146,0.3204397181628392,0.03383563759533041,0.06316553540620361,3.7626280394880682,0.9239757306889352,0.4381377380659355,0.24058911795407098,0.13123459,0.3258436924734948,0.5311955954534109,0.878134134904128,0.5422766215423609,396.jpg,396,urban
48,3.8918202981106265,0.3921922782874618,0.027908384301732928,0.07511478229896693,2.7440149855986147,0.9142058486238532,0.4691255767856052,0.1861381880733945,0.07017139,0.27276424854345727,0.566995731283276,0.8424400407509756,0.41627896084936156,397.jpg,397,urban
34,3.5553480614894135,0.31601888020833335,0.03496170343137255,0.06978998333024311,2.5663200683201026,0.931376953125,0.5364970189786935,0.12383138020833333,0.050932497,0.32210602281075423,0.4892521093798835,0.7633342566611391,0.49889111550469717,399.jpg,399,urban
27,3.332204510175204,0.37119466145833335,0.04199049961419754,0.07981520602784621,2.264434598060139,0.8986165364583333,0.5533683178035725,0.13384114583333334,0.048758328,0.16711352861306975,0.4981436865543483,0.8202139593974218,0.28178163050392974,40.jpg,40,urban
43,3.784189633918261,0.371962890625,0.025490249515503872,0.07031772202571027,2.2186879056136144,0.9417903645833333,0.4533018251897317,0.16535807291666665,0.06567809,0.3030643481246954,0.5173197272486503,0.8047579204831169,0.4485023877990322,400.jpg,400,urban
30,3.4339872044851463,0.33472330729166666,0.04371202256944443,0.07846373495830335,2.7512804735747514,0.696318359375,0.4798649846046348,0.2727278645833333,0.12514983,0.216745347608527,0.5971361899808155,0.8553169402043983,0.26636488420059057,402.jpg,402,urban
33,3.5263605246161616,0.356513671875,0.02844213620580808,0.07598586964003752,1.8056833814446653,0.9073600260416667,0.5748474176808467,0.07349934895833334,0.038361013,0.3307799253788941,0.5520935206174327,0.8140291487202824,0.21742295678289633,403.jpg,403,urban
20,3.044522437723423,0.18678059895833332,0.03976741536458333,0.0574105725985307,1.8134767154267,0.596640625,0.5808760809258036,0.23232747395833334,0.11367238,0.29399381282167203,0.47046789373944675,0.7403674329901632,0.28353960159095265,404.jpg,404,urban
20,3.044522437723423,0.25459235948477754,0.061522248243559716,0.0738026670750691,2.606264431998346,0.8449941451990632,0.4916602237220612,0.05579259367681499,0.030615453,0.239198834411871,0.45280978306051745,0.7866725463599256,0.05253810255522822,41.jpg,41,urban
31,3.4657359027997265,0.4007877604166667,0.03605038222446237,0.07659250733679067,2.4015640351876333,0.9481705729166666,0.44779439161321866,0.14933268229166666,0.05153965,0.2667235258168211,0.5091532265822595,0.7935432843137915,0.3436440487443675,410.jpg,410,urban
36,3.6109179126442243,0.31170572916666667,0.028241825810185188,0.056905399002245935,2.546547984008929,0.8857845052083333,0.5312876727611406,0.183330078125,0.06409136,0.23661640586870583,0.5421851550212797,0.8102925816910966,0.30354779923351677,411.jpg,411,urban
26,3.295836866004329,0.46019856770833334,0.03917042267628205,0.11980392510264007,1.2217129693578075,0.9298470052083333,0.5437058328314079,0.13332682291666667,0.050787654,0.12988307476638014,0.4855087577742259,0.7840330588751003,0.31996362266790107,417.jpg,417,urban
21,3.091042453358316,0.5474348958333334,0.04172820560515873,0.11679703185846312,1.2722052028054969,0.8187727864583333,0.5109041330253985,0.13203450520833335,0.05647097,0.16381868661618254,0.3851204022498287,0.7666507910998657,0.5267753796359961,418.jpg,418,urban
24,3.2188758248682006,0.4325929449648712,0.04153813548985168,0.1017503766647028,1.6075921589001596,0.9470616217798595,0.6044438579361344,0.08432742974238876,0.039224446,0.1851170198749423,0.4943041170794061,0.8178949549851624,0.38569767219511436,42.jpg,42,urban
54,4.007333185232471,0.38659830729166667,0.023625397858796297,0.06380896743051816,3.0193522313417516,0.9711197916666666,0.5158492912521877,0.08212565104166666,0.04528301,0.2592888055253488,0.47240584900576393,0.8909572937267392,0.5277992836574009,420.jpg,420,urban
26,3.295836866004329,0.405615234375,0.051017753405448715,0.1015495217560467,2.2913173426502844,0.93517578125,0.5767866046962233,0.08971354166666666,0.038788814,0.2502271769186871,0.5822022083122783,0.8517787480580223,0.4202794774229264,421.jpg,421,urban
25,3.258096538021482,0.30669921875,0.03763645833333333,0.06196715940567182,2.294659097860308,0.7536555989583333,0.5126919999885247,0.26100260416666665,0.11308527,0.26276876557588796,0.46459948802408446,0.853876830315602,0.3380287541535178,423.jpg,423,urban
44,3.8066624897703196,0.20525390625,0.023577252012310604,0.05151926979705703,2.5172840176271327,0.8070377604166666,0.49802986359551404,0.2167578125,0.08477706,0.2689709696408256,0.5101086377576802,0.8080004005682481,0.20901059911207168,424.jpg,424,urban
29,3.4011973816621555,0.32201171875,0.037954157686781606,0.07614788840932656,2.3107077982312316,0.92681640625,0.49700479332624825,0.13552408854166667,0.06751025,0.32839615019090074,0.45323073393970736,0.7769248916941899,0.41290271277424173,426.jpg,426,urban
24,3.2188758248682006,0.24925130208333332,0.04164903428819444,0.06288651357789857,2.3331109452818817,0.7946158854166666,0.5170079482181633,0.28626953125,0.16151616,0.29643793236161214,0.4454844887298926,0.7183700667341013,0.3160143777125938,427.jpg,427,urban
37,3.6375861597263857,0.21185872395833333,0.018806042370495497,0.04136971869142936,1.9005704965691284,0.6722135416666667,0.4415850921180374,0.30486328125,0.16723302,0.2814582817232805,0.44655511470041537,0.7843726134807355,0.1769549204738303,428.jpg,428,urban
37,3.6375861597263857,0.5054998536299766,0.02887623425533262,0.0906958168228837,1.7753575763622045,0.9682157494145199,0.539773790765696,0.059532347775175645,0.03777475,0.2648082535471869,0.6550811618189986,0.8707118457532292,0.43746833971193705,43.jpg,43,urban
25,3.258096538021482,0.306630859375,0.03948580729166667,0.07505606488560533,2.0815971269952116,0.91685546875,0.6485969271444512,0.16070963541666666,0.08557795,0.2443000255224625,0.5262551210328474,0.9128633418714199,0.2354454516219094,432.jpg,432,urban
51,3.9512437185814275,0.2928548177083333,0.026037709354575167,0.05770369921606852,3.083704743900904,0.7796549479166667,0.5410184521029786,0.168125,0.07630067,0.22029075937453832,0.5453413295691969,0.8037589643168627,0.38823379863262675,433.jpg,433,urban
43,3.784189633918261,0.209052734375,0.026238114704457364,0.05005585101109922,2.846547808785555,0.8986979166666667,0.44930248719292154,0.14650390625,0.06362368,0.2764696122373422,0.5261436646803931,0.79660392381491,0.23861692159270076,437.jpg,437,urban
33,3.5263605246161616,0.427197265625,0.032723228377525254,0.09363314385303989,1.8349009374941616,0.96119140625,0.6178553379264873,0.21120442708333334,0.08796494,0.257942251951195,0.5720915729736245,0.7837724759839987,0.33310207761785654,438.jpg,438,urban
21,3.091042453358316,0.27500325520833335,0.047266400049603176,0.07300896176016655,2.137725882154206,0.841357421875,0.5184161033250849,0.29025716145833336,0.19617268,0.2483168167330645,0.4808201839553658,0.7454344091001875,0.26795402491104375,441.jpg,441,urban
18,2.9444389791664403,0.17524088541666666,0.04662543402777777,0.062351419110587135,1.897123783772991,0.8030598958333334,0.6421549226330994,0.182099609375,0.13564919,0.3504656589405378,0.5223744457363897,0.8144960090364651,0.1513075423318998,446.jpg,446,urban
21,3.091042453358316,0.32021735948477753,0.05836609233857477,0.09065484449795029,2.321803952788047,0.9222336065573771,0.5770752590614745,0.16582991803278688,0.06913473,0.2357727040581829,0.4121752329335142,0.8024057137916233,0.31203755098395947,450.jpg,450,urban
25,3.258096538021482,0.3209748243559719,0.04025278103044497,0.08526529331431923,1.9356198381481016,0.9463224531615925,0.5810840582767423,0.11387953747072599,0.038840163,0.2408386762882679,0.5072207576476214,0.8241665825888264,0.2319678968008065,457.jpg,457,urban
27,3.332204510175204,0.3744913641686183,0.04151216497527973,0.08374694894343016,2.329394940153597,0.9391503220140516,0.5901309216875363,0.06735582552693209,0.032368768,0.28002471243099447,0.5565201197392806,0.8512533161442724,0.2576744441711328,461.jpg,461,urban
39,3.6888794541139363,0.231259765625,0.03015583266559829,0.05458547622765815,2.8458603976249783,0.9078938802083333,0.5761303383201392,0.097607421875,0.051442023,0.26851619540835153,0.5175105670850296,0.8001511595342119,0.2297254624820604,462.jpg,462,urban
58,4.07753744390572,0.217958984375,0.019583164960488505,0.042574470098663185,3.0413005037777396,0.9023763020833333,0.5767468183116466,0.136630859375,0.06555331,0.2906712589016219,0.6061118057057613,0.9042930197508656,0.41736509257432375,466.jpg,466,urban
27,3.332204510175204,0.362666015625,0.04099307966820987,0.08389552548348626,2.177545856903467,0.9427994791666666,0.5389383184295277,0.04860677083333333,0.030789228,0.3460435356393684,0.4768310392547265,0.7756541275419551,0.32729791556820914,471.jpg,471,urban
28,3.367295829986474,0.2528515625,0.04128789992559523,0.06366746504811527,2.5742481387840366,0.8756901041666667,0.5506869283172042,0.14368489583333333,0.07148522,0.2650165513091388,0.5113494754948924,0.8842803029473602,0.3804822621863435,472.jpg,472,urban
45,3.828641396489095,0.335341796875,0.023245081018518517,0.05558050596185591,2.674185135200068,0.9228125,0.48441186900641564,0.11952473958333333,0.06382178,0.33785908374861817,0.5110689796676927,0.8019106113971298,0.2709193044098483,473.jpg,473,urban
39,3.6888794541139363,0.2534537760416667,0.021309428418803417,0.044601433438521784,2.290408199579933,0.714599609375,0.4961449219647479,0.249326171875,0.124547474,0.31863958458080344,0.5325318173641836,0.8489666483487817,0.27994047976331987,476.jpg,476,urban
40,3.713572066704308,0.38940755208333333,0.025084798177083333,0.06606275297633969,2.228061147280265,0.9023111979166667,0.6161460610252061,0.07131184895833333,0.03817675,0.2794484167613769,0.5573172028469695,0.867644468898599,0.40476822736123313,477.jpg,477,urban
41,3.7376696182833684,0.24096009975062344,0.015510005474119579,0.04128337197747137,1.7767059560873522,0.583572319201995,0.4943804116233459,0.23353725062344138,0.09688454,0.296451125656532,0.5967742973700063,0.8509067748288749,0.3674875581943906,483.jpg,483,urban
53,3.9889840465642745,0.3649827694235589,0.017493025015368608,0.0588355994186152,2.0798005984888572,0.852843045112782,0.518302733632489,0.10007048872180452,0.05639359,0.2960127033227186,0.526510790740175,0.8087746050489687,0.41606933392672923,484.jpg,484,urban
25,3.258096538021482,0.269734375,0.05385187500000001,0.07122912745018328,2.9940913486470455,0.94617578125,0.5217303973373575,0.2455078125,0.09970228,0.24827730894936303,0.49589149834824026,0.8001379132248608,0.3434671932147539,485.jpg,485,urban
70,4.2626798770413155,0.3036050451807229,0.021445155622489956,0.04740782229881551,3.969341783740185,0.9283352158634538,0.5051545913812429,0.1627855170682731,0.07712879,0.27144850920957136,0.5377935735528437,0.8357431075851887,0.38394153800531816,489.jpg,489,urban
31,3.4657359027997265,0.31337565104166665,0.04682039650537635,0.08420570869023061,2.7566146312470776,0.9649772135416667,0.541995549053587,0.07370442708333333,0.04191383,0.26755473829315585,0.5635408477633385,0.7556747193622955,0.5725977029304022,494.jpg,494,urban
36,3.6109179126442243,0.14931640625,0.020321090133101852,0.033902745194847074,2.1947576656563847,0.6589388020833333,0.49303348906536437,0.23719401041666666,0.09690156,0.2037734605874652,0.5361291600059872,0.8127532347488174,0.259166626047715,496.jpg,496,urban
32,3.4965075614664802,0.2831573275862069,0.030540027837643677,0.058494073321419586,2.3078961280751917,0.8837859195402299,0.4790607133072605,0.17438936781609196,0.07276066,0.20688182005882316,0.476772161276113,0.9053413936011705,0.2624169190749018,499.jpg,499,urban
15,2.772588722239781,0.20851236979166668,0.06682335069444445,0.0693201549312476,2.1128611449764882,0.8631119791666667,0.444409287831783,0.11990234375,0.08764576,0.3577986343462467,0.4516724922032951,0.8262089564351848,0.32413863296963824,5.jpg,5,urban
25,3.258096538021482,0.375718896713615,0.037979900234741786,0.0940407581469583,1.661819629266154,0.9011517018779343,0.4290020849569207,0.06394512910798122,0.029276116,0.2082176456602434,0.4916963904380107,0.810183817489621,0.28036217909164035,50.jpg,50,urban
59,4.0943445622221,0.1420777224824356,0.018415023518437663,0.03407892999885467,3.1928255290614715,0.910739900468384,0.5450509064129387,0.2389307669789227,0.08587169,0.1998416424569159,0.5378715672505789,0.821400843392176,0.08946675928841186,500.jpg,500,urban
33,3.5263605246161616,0.254736328125,0.04922733191287879,0.06196266215455268,3.8004584554630645,0.9337272135416667,0.5284145999514881,0.18439778645833332,0.074797876,0.20192473823581208,0.47328454338714815,0.8008410793278986,0.3806596915112744,503.jpg,503,urban
26,3.295836866004329,0.497568359375,0.036447566105769234,0.10093331835579533,1.570121153106955,0.9093815104166667,0.5065518234373226,0.217919921875,0.0731774,0.29405598087591545,0.5164684536944029,0.827107817149959,0.35091776338199815,504.jpg,504,urban
45,3.828641396489095,0.32678059895833333,0.024283058449074076,0.06315554047338927,2.4477264611027856,0.8858235677083334,0.44832886485113754,0.11984700520833333,0.0472241,0.20870505768800413,0.49819187989784625,0.7891761829206577,0.338750764346285,505.jpg,505,urban
29,3.4011973816621555,0.18272135416666666,0.020440126616379308,0.03595727831975541,1.7520839469270033,0.49818359375,0.5783536918780606,0.27731770833333336,0.12818128,0.2083343457808057,0.4937162204109348,0.788900966461089,0.15123919150074713,508.jpg,508,urban
28,3.367295829986474,0.24409396955503512,0.04354024652893944,0.05574088762472898,2.983862892732344,0.9388502634660422,0.5391371105302034,0.16361607142857143,0.056741994,0.19582682616169722,0.4895241738968889,0.7687887940669136,0.16705262275034996,513.jpg,513,urban
17,2.8903717578961645,0.5621321614583333,0.07902516084558824,0.1331140814114011,2.2494949571409073,0.8930891927083333,0.45474369649473434,0.28442057291666667,0.114779405,0.20877162691302537,0.5341323341959874,0.7657993994863311,0.34914920165161706,514.jpg,514,urban
47,3.871201010907891,0.2845657894736842,0.0213927071668533,0.05220843613702202,2.4291335774219487,0.8773421052631579,0.4746654549329239,0.15718092105263157,0.052793477,0.2165491564827756,0.5822831200657452,0.8629317763040407,0.47497436049610536,516.jpg,516,urban
19,2.995732273553991,0.14876317330210773,0.04175474547023296,0.05228708472520615,1.954691101526297,0.760571574941452,0.43293875889665023,0.20775395199063232,0.08632964,0.22155138693272242,0.399484379095432,0.7877860484522365,0.07667213776523558,520.jpg,520,urban
12,2.5649493574615367,0.283125,0.07723334418402777,0.09465269914956395,1.741419643340684,0.891298828125,0.6724952870266712,0.246728515625,0.13937286,0.3092994882450116,0.48841294586933376,0.7224542542607744,0.3222799427334906,521.jpg,521,urban
11,2.4849066497880004,0.49004231770833334,0.05418471827651516,0.1402940088088458,0.6537872447592216,0.5911751302083333,0.5579829859750056,0.16108723958333335,0.050474804,0.1908044649759339,0.46541956648250765,0.7651485405571218,0.26407665636255157,533.jpg,533,urban
28,3.367295829986474,0.3963704427083333,0.0351777576264881,0.09958252180178594,1.5708003539705133,0.9155989583333334,0.566315131441381,0.06590494791666666,0.03507698,0.19640558223713137,0.5676030725761405,0.830578747272617,0.40779500381269224,535.jpg,535,urban
46,3.8501476017100584,0.3835114168618267,0.021938718689542818,0.06375633251208809,2.349604346321087,0.9144613583138174,0.47107785536585245,0.15605971896955503,0.05939984,0.21334107356711482,0.5331799402113594,0.8144921122128924,0.28319347354180174,543.jpg,543,urban
46,3.8501476017100584,0.21678498243559718,0.021826554704205272,0.04417675853921201,2.6582864806564195,0.7009953161592506,0.5130660112824548,0.19401346604215455,0.06789293,0.1931451763519044,0.5340820783998745,0.8230255602052162,0.21932668610054099,55.jpg,55,urban
40,3.713572066704308,0.254125,0.01917610294117647,0.04241202185885929,2.1793230529760312,0.6475772058823529,0.5180536014690686,0.21120220588235294,0.066298105,0.15810852498202452,0.5219740434246873,0.8460096806775725,0.22163789957617155,550.jpg,550,urban
45,3.828641396489095,0.440693359375,0.04008781828703703,0.09413690380983464,3.1485327915563137,0.8743684895833334,0.4584750411153935,0.15625325520833333,0.059948873,0.28557623789599446,0.42648379087523086,0.7718310966782993,0.5648583942455953,553.jpg,553,urban
